,type,review,label,file 
34405,train,"This movie was a stupid piece of crap. Bad everything. Why is it that we who love western movies get jilted nine out of ten times when renting westerns. It seems that if you don't see names like Robert Duval, Kevin Kostner, or Tom Selleck attached to the cover, it isn't worth messing with. For the most part the main action of Shiloh Falls was taking place in 1892, yet the revolvers used were 1860s models. Even the shooting was bad - in one scene the Marshal fanned his six-shooter about nine times and couldn't hit any of three large men who were only about twenty feet away. I had to turn it off after about 15 minutes of this inanity. Perhaps those who participated in this movie could have taken some lessons at the Sunset Carson School of Acting.",neg,7215_1.txt
34406,train,"I love Westerns. I could watch them all day. ""The Good, the Bad, and the Ugly"" is my all time favorite. I watched ""Silverado"" for probably the 8th time just the other day because it was being featured on CMT. However, this movie, Shiloh Falls is without a doubt the worst Western I have ever watched. The acting was terrible all around. They explain nothing at the end of the mysterious compass looking thing. The only good part I can think of is the good-looking cantina girl. The very noticeable long pauses between the dialog seemed intentional just to make up time to make the movie of acceptable length. This movie wasn't even worth the new rental fee I paid at our local movie rental store. I felt like I was robbed and deserving of a rental refund if there was such a thing. Only reason I finished it was because I hate to not see a movie through to the end. I turned it off half way through because it was so bad. To the director, please do a better job if you decide to make another. This is the kind of movie that has the potential to turn people off to Westerns.",neg,7216_1.txt
34407,train,"I just got through watching this DVD at home. We love Westerns, so my husband rented it. He started apologizing to me half way through. The saddles, costumes, accents--everything was off. The part that made me so mad is where the guy didn't shoot the ""collector"" with his bow and arrow as he was taking the fat guy's soul. His only excuse was ""he only had 2 arrows left."" We watched it all the way through, and, as someone else said...too many bad things to single out any one reason why it sucked. I mean, the fact that the boy happened to snatch the evil stone from the collector on the same month and day it was found, what's the point of that? And why were there a grave yard where everyone died on April 25 but the people whose souls were taken by the collector were still up walking around? If you want a movie to make fun of after a few beers, this may be your movie. However, if you want a real Western, you will hate this movie.",neg,7217_1.txt
34408,train,"There is a scene near the beginning after a shootout where horses are running. If something red catches your eye it is because a white van is parked behind a bush by the trail. I thought I had seen bad but this is it. A white van in a western. Did they not catch this? Oh well, and I paid top dollar at the rental. It will make you want to grab your buddies and have them all put in 10 grand and make a better movie. The talking was so so slow, the acting was mostly OK but couldn't be taken seriously due to the poor nature of the filming. There is a door at the sheriffs that looks like a door today with the particular trimming. I say watch this movie, and move Cabin boy into #2 on the worst of all time.",neg,7218_1.txt
34409,train,"I still find it difficult to comprehend that a movie as bad as this could be made in Hollywood. The acting and story is simply pathetic & the direction is awful. I don't see any logic behind this trash except may be that the director had nothing good to do. I took me ten minutes to realize that i had wasted my precious thirty rupees. It filled me with dismay that i was going to waste some more time of my life on this crap. I bet the movie was made in less than a day. I don't know what category it falls into. Please, avoid this movie at all costs, just do anything, even bang your head against walls but don't go for this movie.",neg,7219_1.txt
34410,train,"This film has got several key flaws. The first and most significant of which is the clear lack of a good plot! This sadly makes the film not only difficult to watch but also sends the watcher certain feelings of hopelessness, as if he or she is wasting valuable time of their short life. This means that the film cannot captivate it's audience, instead it encourages the viewing public to grow contempt for the film and everything associated with it! In short, it really is very very very very very very very BAD! Do yourself a favour and chew on a large rubber shoe, you'll find it far more interesting and enjoyable than watching Terminator Woman.",neg,721_1.txt
34411,train,"Where do they get the money to make films like this? I mean, there's nothing redeeming about this film. None of the actors are known, the writing is terrible, the photography is blurry, the story wanders between being a bad version of Repo Man and a nicklodeon western and the acting is unbelievable. For someone who watches all kinds of film, good and bad, I must admit that this film is about the worst I've seen since Attack of the Eye People back in the 50's. I don't really like to trash the effort of people trying to create some entertainment or, heaven forbid, art but this film would seem to appeal to no one. The story bends on a mystical contamination of a person who's a bad version of the Celtic Soul eater, although he functions more like a male succubus without the sexual overtones. The bad guys have to team up with the good guys in a town where they are unable to escape from. Take it from there as that, alas, is the best part. My advice is that unless you are into bad mythology, amateurish writing, unconvincing acting and tedious settings, you will best be served by leaving this one on the shelf when you're out renting videos.",neg,7220_2.txt
34412,train,"....CAUSE IT'S CRAP! The kind of movie that makes you want to go and smack the movie maker and say ""WHY?"". Horrible camera work...count the times the camera tries to remain steady on one person and can't. The dialog is ridiculous. The acting is comical. It looks like they took over a ghost town in the west to see if they could make a movie on the least amount of money possible. I'd bet $10 they used home video cameras to make this. Either that, or most of the cameramen were drunk. Truly the trailers are more entertaining than the movie. If you ever want to host a ""Worst Movie Party"", bring this one. Want more entertainment...stare at a wall.",neg,7221_1.txt
34413,train,"Knowing Enki Bilal's comics for quite some time, I had to see this movie. I have thought this would be a good way for the artist as Bilal to spread his art and ideas to wider audience. I have also thought this would be a good movie to recommend, and I thought I will enjoy watching it... I was wrong! The movie was a true torture to watch. The idea has potential... but, movie leaves way too much to be desired, and basically everyone who sees this movie is left with impression that he could do it better. I will not make suggestion whether you should see this movie or not. Chances are if you're reading these pages that you have already seen it, or that you're gonna see it - but be prepared for very bad 102 minutes.",neg,7222_2.txt
34414,train,"My first attempt at watching this ended in 8 minutes, roughly after the TV report scene, which I couldn't handle. It went approximately like this:<br /><br />Reporter 1: Hmm, there's a pyramid in our skies. Reporter 2: I think it's aliens. *awkward silence* Reporter 1: In other news...<br /><br />A few days later I watched it to the end, and it wasn't as horrible as I've imagined, but there are serious problems with this. About half of the plot can be easily discarded. And the other half should be expanded to explain the background story or something.<br /><br />What use are the detective, the eugenics people, and the monsters which are disposed of momentarily by Horus? More amusing was the monopoly scene. ""We're all powerful ""Gods"", who have lived for aeons, and of all the games in the multiverse we happen to play monopoly."" Monopoly? Monopoly?! Even Erich von Dainiken looks coherent, compared to that.<br /><br />The other half is terribly lacking. What did our protagonist do to get himself cryo-frozen? Why was there no big event when he was released at the end? He had those pesky followers, remember? What happened to normal humans? What's the deal with the masked guy? How did the blue-haired girl appear? What's with her eyesight? Etcetera, etcetera.<br /><br />Visually it's OK, more or less, if you disregard the Egyptian Gods looking like walking turds with rotweiller heads.",neg,7223_3.txt
34415,train,"The movie remains in the gray for far too long. Very little gets explained as the movie progresses, with as a result lots of weird sequences that seem to have a deeper meaning but because of the way of storytelling they become only just weird and not understandable to watch. It sort of forces you to watch the movie again but no way I'm going to do that. It is that I watched this movie in the morning, I'm sure of it that if I watched this movie in the evening I would had fallen asleep. To me the movie was like a poor man's ""Blade Runner"".<br /><br />The movie leaves far too many questions and improbabilities. It makes the movie leave a pointless and non-lasting impression.<br /><br />Also the weird look of the movie doesn't help much. The movie is halve CGI/halve real life but it's not done halve as good, impressive, spectacular and imaginative as for instance would be the case in later movies such as ""Sin City"" and ""300"". They even created halve of the characters of the movie by computer, which seemed like a very pointless- and odd choice, also considering that the character animation isn't too impressive looking. Sure the futuristic environment is still good looking and the movie obviously wasn't cheap to make but its style over substance and in this case that really isn't a positive thing to say.<br /><br />Some of the lines are also absolutely horrendous and uninteresting. The main God of the movie constantly says lines such as; 'I'm going to do this but it's none of your concern why I want to do it'. Than just don't say anything at all Mr. Horus! It's irritating and a really easy thing to put in movie, if you don't care to explain anything about the plot. Also the deeper questions and meanings of the movie gets muddled in the drivel of the movie and its script.<br /><br />The actors still did their very best. They seemed like they believed in the project and were sure of it that what they were making would be something special. So I can't say anything negative about them.<br /><br />The story and movie is far from original. It rip-offs from a lot of classic and semi-classic, mostly modern, science-fiction movies. It perhaps is also the reason why the movie made a very redundant impression on me.<br /><br />A failed and uninteresting movie experiment.<br /><br />3/10",neg,7224_3.txt
34416,train,"I sat through this film and i have to say it only just managed to keep my attention. The film would have been a bit more bearable if i did not have to watch the awful CGI, for future reference to the industry if your going to use CGI watch this so you know what to avoid.<br /><br />Apparently this is supposed to be a graphic novel for the screen but all i saw was a bad movie which bears no resemblance to a graphic novel whatsoever.<br /><br />All in all, the story was not as bad as the CGI, i was quite impressed with the acting and thought the casting was good and little more character info would have been nice as it did get a little confusing for me on occasion but that's not surprising as like i said it only just kept my attention, but in all honestly i wish i had given this one a miss.",neg,7225_1.txt
34417,train,"I love the comics. Although I do have problems fully understanding the stories Â? the visual style is unique with all its dirt, dust and decay. So I thought I knew what I was up for. Surprisingly I understood the main plot Â? but some extremely poorly decisions where made for its visual style. <br /><br />I mean - really bad looking ""CG human actors""-in close ups? Â?Why?! It did not work at all!! Horus - and the other Egyption gods - was successfully made in CG and very close to the comic version. <br /><br />I think with real actors this movie could have been a cult movie. <br /><br />What a shame.",neg,7226_3.txt
34418,train,"While others may contend that by viewing other works by Bilal, one will better appreciate this movie, it does fail in one major way. It does not stand on its own. The plot is a mishmash that is confuses symbolism with substance. Here's an idea start with a definite story. Then craft symbolism around it. We start with two different narratives, this female that is somehow turning human, a ""god"" that is for some reason being judged, but getting one last fling on Earth, and this mysterious John character who seems to be developing some sort of ""resort"" just beyond the bounds of the city. Why? None of these questions are answered. But do we care, no. There is no development to want us to empathize with any character in the story, the closest we get Jill and even then the development is spotty at best. Unfortunately the movie gets caught up in the the whole visually impressive (which it is,) but at the expense of motivic development. I would love to see this rewritten by someone who could distance themselves from the material a bit and not have to feel that every image has to be in the picture.",neg,7227_2.txt
34419,train,"The Good:<br /><br />Effective color scheme. Good costumes. Top notch set production. Well detailed CGI buildings and vehicles.<br /><br />The Bad:<br /><br />Horrible mixture of actors with all CGI actors mixes Fifth Element with Final Fantasy. The CGI actors look even worse than video games from a few years ago. Flawed logic. A giant pyramid shows up and no one researches it, no one really even questions it? And there is no explanation as to why the god Horus was even cast out, nor was there any reason why he must do something as trivial as impregnate Jill?<br /><br />The Ugly:<br /><br />Awful script. So many unnecessary subplots with too many ideas that are not fully realized. The dialog was almost laughable at some points. Random characters and events that are not needed. Dull characters. Jill is supposed to be this mystery, but apparently she was just a mystery to the writer. There is nothing to her. She is uninteresting and boring to watch. She has no substance, no texture. Her character has no redeeming qualities. In fact, there is not one character in the entire film who has any purpose, any goals (besides the obvious one of Horus), any motivation. They are weak and ill-conceived. There are no stakes - the key to screen writing. Horus will not become immortal, but, big deal, he is a bad guy. One cannot even decipher whether Horus or Jill is the main character. That is the problem: devoting half the movie to each character means the writer never fully explores one character, never brings one to fruition. They are cardboard cut-outs who walk around and talk and pretty much do nothing but explore the fine set pieces. First time director pacing. Slow, slow, slow. I am still watching the movie as I write this. I cannot pay attention because it is boring. Everything is flat. Even the action is not interesting because it is short-lived and sometimes unnecessary.<br /><br />Overall:<br /><br />Not worth a watch. Threadbare story, sub-par character development, corny CGI does not save the nice set production.",neg,7228_2.txt
34420,train,"This movie seems to start in the middle, introduces peripheral players as if they were significant and presents main characters without any substance and paper-thin and/or impenetrable back-stories. Almost nobody has a credible or discernible motivation for their actions in this film. The plot rambles and ultimately goes nowhere, the dialogue is clunky and trite and the director has little concept of how to get the best from his actors. It almost feels like there's a first half of this movie but it never got made.<br /><br />We're told that a mysterious pyramid has appeared over New York City and that Central Park has inexplicably become an arctic wasteland. Yet none of this seems to have caused much of a stir amongst the general population and is only of minimal concern to the government.<br /><br />We're presented with the ""evil corporation"" in Eugenics but that's really just a convenient conceit to populate the universe with a couple power-tripping minions. The whole ""Eugenics-is-bad"" double-entendre is heavy-handed and never really pans out here. We're supposed to care about the central characters but we never learn enough about them to know why. So much about this world is underdeveloped or completely undeveloped that it comes off as a 1-hour, 40-minute fatalistic rationalization for rape.<br /><br />On the ""ground-breaking"" digitally animated world created here, all I can say is that at about the same time as this film was made several other directors did the same thing with more seamless and believable results.<br /><br />After spending the time to watch this film the most burning question left in my mind was, ""so what?""",neg,7229_3.txt
34421,train,"One scene demonstrates the mentality of ""Terminator Woman"" pretty well: Karen Sheperd and another woman are trying to escape from the villain's camp. Karen runs across an armed guard, who points his gun at her, but after a few seconds throws it away and challenges her to a fight. Karen kicks him in the balls, picks up the gun and runs away! Then again, when a film is directed by a martial artist and written / produced by another member of his family, you know you shouldn't expect too much. Karen Sheperd and Jerry Trimble do get some amusing banter going early on, and the film might have turned out better if it had focused more on their love-hate relationship. But after about 20 minutes they get separated, and the film slows to a crawl, and even with the occasional fight scene to liven things up, it lacks excitement. The finale has Trimble fighting Qissi inside a cave and Sheperd going womano-a-womano against the beautiful Ashley Hayden on a speedboat, but the fights are intercut in a way that breaks their flow and diminishes their value. On the positive side, kudos to the costuming department for giving Karen the chance to show spectacular cleavage throughout the film! (*1/2)",neg,722_4.txt
34422,train,"I love science fiction, I am fascinated by Egyptian mythology and I appreciate digital animation. I figured a movie that combines these three would be at least enjoyable. I could not have been more wrong: The story (or actually the lack there of) was completely uninspired and lacks imagination - while imagination usually is the biggest component of any science fiction story. The dialogue and acting are even worse than in an average porno movie. Especially Thomas Kretschmann gives new meaning to the term 'bad performance'. Bad acting wouldn't have been such a huge problem if only 'director' Bilal didn't take himself so seriously; all the lines sound like they are supposed to be poetic, it looks like Bilal really thinks he has made a piece of art here. Well, there's no art or poetry to be found in this piece of junk, only pretentiousness! This man should really stick to making comics, since he fails on all possible accounts as a director. Worst of all is the terrible digital animation, which is so ugly that it actually turns watching this movie into a physically painful experience. The graphics look so fake they even make the werewolves in 'Van Helsing' look like live actors! And since half the characters are CGI-animated, it is quite a problem that the CGI-effects look so fake. If the Egyptian Gods actually exist then Bilal's a dead guy, since they will no doubt take gruesome revenge on him for the ridiculous way in which he portrays them in this disastrously bad movie.",neg,7230_1.txt
34423,train,"I saw this at an arty cinema that was also showing ""Last Days"" and some Charlie Chaplin films. Based on the quality of the other features, I decided to give ""Immortel"" a chance. I nearly walked out of this movie, and I LIKE science-fiction! The story is set in a futuristic New York city, filled with Blade Runner-style sky advertisements and some similar debates about cloning/synthetic humans. Unfortunately, the screenplay was not condensed enough for an hour-and-forty-five-minute movie. Three groups exist in this world: humans, artificial humans, and Egyptian gods. The artificial humans seem to have the upper hand and control the politics of the city. The humans are slaves and are used for eugenics and organ donation. The Egyptian gods have a floating pyramid (modeled on the Great Pyramid of Khufu, and complete with a deteriorated exterior, leaving a smooth ""cap"" on the pyramid. Wouldn't a floating futuristic pyramid be in perfect condition?). The pyramid rests above the city and nobody on the ground understands what it is or why it's there. I won't bore you with the so-called plot, but there is lots of unnecessary gore and many gross-out scenes. The film, as I said, looks to have been influenced by Blade Runner, and perhaps also by The Fifth Element and The Matrix. At the end of the film credits were listed thank-yous to the United Kingdom, France, and Italy. The film is FRENCH, but uses British actors who don't speak French. Hence, it is obvious that their French dialog has been dubbed. This is a distraction, and I also thought that switching back and forth between real humans and animations quite distracting. It doesn't help that the animations are poor--no better than a video game. Skip this one.",neg,7231_1.txt
34424,train,"I thoroughly enjoyed Bilal's graphic novel when it came out, and was amazed when I saw the trailer for this film, and even more so when I found that Bilal had directed it himself. The film, however, was a major letdown. The visuals are nowhere near the rich and gritty texture of the original artworks, and the story is poorly told. Bilal seems to have chosen to focus on the more esoteric aspects of the graphic novel, and he doesn't do a very good job at it, either.<br /><br />The most enjoyable part of the original graphic novel was the friendship-hate relationship between Nikopol and Horus. They were both out of their right time and place, forced together by circumstance. Most of all, they were funny and likable. Not so here. Nikopol has no discernible personality whatsoever, and Horus is a pompous twit who just wants to get laid. Even though the film is French, Horus doesn't have to be!<br /><br />We have all seen films we enjoyed, but wouldn't recommend to everyone, for some reason or other. I wouldn't recommend Immortel to anyone, except maybe as a warning not to overreach your talent and resources. Bilal's a master storyteller, but obviously not a master of every visual medium.",neg,7232_4.txt
34425,train,"I kind of feel like a genius; I feel like I'm the only one who saw through this fake film. I watched it three times, once with commentary, and I found myself getting annoyed at all the close-ups, all the times the screen just blacks out, and worst of all, I feel the film never really resolves anything. Yes, the priest dies, but he didn't really seem at peace with the town that gave him so much grief, or with himself. That and he was an idiot. If it weren't for the commentary by Peter Cowie which explained not only the movie but the book it came from, I wouldn't have been able to stomach it at all. I enjoy French movies, but this is one that was completely absurd.<br /><br />Diary of a Country Priest is filmed in beautiful black and white photography but, that alone cannot save this deadly dull tripe. Scene after scene of extreme close-ups where characters don't say anything until the camera cuts away and goes to a black out do NOT make an interesting or relevant story. How this film ever became a classic is mind boggling: it reminds me more of The Emperor's New Clothes.<br /><br />Yes, Claude Laydu's performance is heartfelt and thought provoking, if you are a sadist, but this film left me feeling empty because overall it is a weak impression of the Catholic priesthood, which is an ignoble and inglorious institution of corruption. The young priest's triumph over the countess's pride is a weak scene but 90% of the film will drag you down with its dreary introspection and window into the young priest's melancholy thoughts. This priest doesn't come across so much as being humble as he does just plain pitiful.<br /><br />Being that I don't speak or understand French I was looking forward to doing the English SUBTITLE thing to help understand the film. Well, the English SUBTITLE is at times impossible to view/read and the text rolls by so quickly that there was much I could not read (and I am not a particularly slow reader - I just finished Dostoyevsky in 3 days). <br /><br />I really wanted to like this film . I try out everything ""chosen"" by the Criterion Collection, and yet can not see why in many ways this one merits some sort of critical nod. However, I sat through this entire two hour film yearning to feel some sort of empathy for the main character, and it never materialized. He just seemed like a victim rather than a fighter. And for that, I say it stunk.",neg,7233_4.txt
34426,train,"In one word: excruciating. I was advised to read some articles about this film's philosophical meanings afterward, but, having sat through the movie's interminable 115 minutes and being slowly crushed beneath its bloated symbolism and lava-flowing oppressiveness, it seemed better to just report my reactions to the movie. After all, who goes to see a movie with a syllabus in hand? And this flick was dismal. Lead actor Claude Laydu, from the film's opening to its end, wears the same wearying and annoying mask of agony as to be practically indistinguishable from the film's eternal, dreary voice-over. Filming one over the other might have worked better than subjecting an audience to both, as they basically say the same thing: The priest of Ambricourt is a wretched human being. The story, about a persecuted priest who tries to help out a troubled rich family, does nothing toward making its characters remotely interesting or sympathetic, as the family are a bunch of unpleasant weirdos, and the priest, himself, comes across as a nosy pest. The last 30 minutes suggests some breath-taking message about grace and one man's suffering equaling that of others, but due to all the indulgent close-ups of a suffering Laydu and the vague subtext in Robert Bresson's script, all I felt was, Finally, it's over, let's have some ice-cream. Interesting for fans of Bresson fanatic Paul Schrader, just to see how many elements of character and setting Schrader carried into in his own scripts and movies, especially ""Taxidriver"", ""Raging Bull"" and ""Light Sleeper"".",neg,7234_4.txt
34427,train,"Not even Bob Hope, escorted by a raft of fine character actors, can save this poorly written attempt at wartime comedy, as his patented timing has little which which to work. The plot involves a Hollywood film star named Don Bolton (Hope), and his attempt to evade military service at the beginning of World War II, followed by his enlistment by mistake in a confused attempt to court a colonel's daughter (Dorothy Lamour). Bolton's agent, played by Lynne Overman, and his assistant, portrayed by Eddie Bracken, enlist with him and the three are involved in various escapades regarding training exercises, filmed in the Malibu, California, hills. Paramount budgeted handsomely for this effort, employing some of its top specialists, but direction by the usually reliable David Butler was flaccid, and this must be attributed to a missing comedic element in the scenario. A shift toward the end of the film to create an opportunity for heroism by Bolton is still-born with poor stunt work and camera action in evidence. Oddly, Lynne Overman is given the best lines and this veteran master of the sneer does very well by them. Dorothy Lamour looks lovely and acts nicely, as well, and it is ever a delight to see and hear Clarence Kolb, as her father, whose voice is unique on screen or radio, but there is little they can do to save this film, cursed as it is with an error in script assignment.",neg,7235_2.txt
34428,train,"Let's see...I'm trying to practice finding the positive in everything, so what kind thing can I say about the Pallbearer?<br /><br />I know! The performances were -- no, that won't work as they succeeded in draining all personality from Gwyneth Paltrow, usually so vibrant, and ended up creating caricatures out of Carol Kane and Barbara Hershey...<br /><br />Oh - how 'bout the story -- nope. That isn't gonna fly either, as it was doze-inducing. What was the genre anyway? It wasn't funny, that rules out comedy. It wasn't interesting enough to be dramatic. Was that a romance between Schwimmer and Paltrow? I have to ask, as I can't be sure - let's just call it ""losers in like."" I'm sure those behind this film started with a vision, I mean, they must have had one to pitch to the studio suits, but I need help finding it.<br /><br />Even if I were a patient person who could forgive the pure stupidity of the story, I couldn't in good conscience recommend a film that allows a guy to go into a professional job interview in a windbreaker and messy, fluffy, stupid hair. Speaking of hair -- are we supposed to be amused by the deliberate black roots and platinum locks worn by Hershey?<br /><br />What am I doing? I already lost 97 irretrievable minutes in the actual watching of the movie -- I cannot devote any more time to this loser.",neg,7236_3.txt
34429,train,"Life is really too short for movies like this. I knew it couldn't be good when I realized what I'd already suspected - that David Schwimmer would be playing the exact same type of person he plays in 'Friends'.<br /><br />Let's face it, either the guy can't play anything but a nerd or he is never offered any other parts. I have a feeling that it's a mixture of both.<br /><br />And I have to say that it is extremely difficult to like a movie that utterly wastes the considerable talents of Gwyneth Paltrow, Barbara Hershey, Toni Collette and Carol Kane!!!",neg,7237_2.txt
34430,train,"The interplay between the characters is a moral disaster. You end up disliking most of the characters and you don't particularly like any of them.<br /><br />Even the two main characters played by David and Gwen are so badly written that you really don't care one bit about them. The movie has no plot, no direction and no purpose. The single redeeming quality of the movie was to treat it as a glimpse into the messed up lives of a few losers - and that's hardly stimulating even as an afternoon waste.",neg,7238_2.txt
34431,train,"This film is advertised as a clever romantic comedy. It is neither clever nor romantic and it is definitely not an effective comedy. The fortunes of the well meaning yet pathetic character, ""Tom"", oscillate from one extremely embarrassing disaster to another. The only saving graces are the competent performance by Toni Collete and the frequency with which we glimpse Paltrow's pleasant face. Overall, to be avoided!",neg,7239_2.txt
34432,train,"I just didn't get this movie...Was it a musical? no..but there were choreographed songs and dancing in it...<br /><br />Was it a serious drama....no the acting was not good enough for that.<br /><br />Is Whoopi Goldberg a quality serious Actor..Definently not.<br /><br />I had difficulty staying awake through this disjointed movie. The message on apartheid and the ""tribute"" to the students who died during a student uprosing is noted. But as entertainment this was very poor and as a documentary style movie it was worse.<br /><br />See for yourself, but in fairness I hated it",neg,723_2.txt
34433,train,"Some 25 year olds behave like teenagers, coping with the death of a high-school mate, trying to find their purpose in live and love. The script is so lame that I had to force myself to even finish this movie. Stay away from it. 1/10",neg,7240_1.txt
34434,train,"... You can't exactly shove her out of the way, because she's old; and if you were being charitable you might say that the ponderous gait she ambles along with isn't really her fault. Nevertheless, in these circumstances it's often difficult not to become irritated when you find yourself dragging your heels in her wake. So it is with ""The Pallbearer"", an attempt to do something 'different' with a romantic comedy that in this way is chiefly hamstrung because the venue is all wrong; sort of like showing off your 'breakdancing' skills at a grandparent's funeral.<br /><br />To further extend the metaphor (perhaps unwisely!); like the old lady, one starts to feel with the set-up of the film that its demise cannot be far away. Sure enough, this particular 'death' is agonizingly protracted, slowly chipping away at our reserves of empathy in tiny little increments, as depressingly we come to the realisation that the proceedings are only headed in one direction: Downhill. Its laboured attempts at 'humour' can be seen coming a mile off - again, not unlike the grim inevitability of death!<br /><br />Returning once again to the image of 'dragging heels', the main character, Tom, is shown to ceaselessly repeat this action throughout his life. If there are indeed degrees of 'pathetic', then this sap is possibly a good few notches ahead of Schwimmer's other - more famous - role. To find oneself in the awkward position of having to align audience sympathies with a character even MORE 'clueless' than Ross is certainly a tough ask even for as 'able' a comic performer as Schwimmer, but I guess he can find fault with himself for signing on to some seriously 'echoing' situations in the first place.<br /><br />How will he ever escape his most famous portrayal if he's picking scripts where the characters could almost be 'interchangeable', even if the situations aren't? A man with a longstanding high-school crush on someone he hasn't seen for years. Sound familiar... ? Paltrow is nothing else if not bland in her 'Rachel' role, but all of this going over old ground would perhaps be forgivable if the noticeable DIFFERENCES present weren't so incongruous as well. Unfortunately, the romantic element is so well-worn it's threadbare, and the 'backdrop' is so inappropriate that it seems the best way to describe the resultant film is as something of a 'stiff'... ! 2/10.",neg,7241_2.txt
34435,train,The Pallbearer is a disappointment and at times extremely boring with a love story that just doesn't work partly with the casting of Gwyneth Paltrow (Julie). Gwyneth Paltrow walks through the entire film with a confused look on her face and its hard to tell what David Schwimmer even sees in her.<br /><br />However The Pallbearer at times is funny particularly the church scene and the group scenes with his friends are a laugh but that's basically it. Watch The Pallbearer for those scenes only and fast forward the rest. Trust me you aren't missing much.,neg,7242_1.txt
34436,train,"no comment - stupid movie, acting average or worse... screenplay - no sense at all... SKIP IT!",neg,7243_2.txt
34437,train,"I wish I had my rental money back from this piece of trash so I could donate it to the Home for Aged Actors. Total rubbish!! Five people watched this movie at the same time and there wasn't one single laugh to be heard, lots of yawning though. Paltrow's a beautiful woman and she was the best thing to look at in the entire so-called comedic movie..",neg,7244_1.txt
34438,train,"I'm not to keen on The Pallbearer, it's not too bad, but just very slow at the times. As the movie goes on, it gets a little more interesting, but nothing brilliant. I really like David Schwimmer and I think he's good here. I'm not a massive Gwyneth Paltrow fan, but I don't mind her sometimes and she's okay here. The Pallbearer is not a highly recommended movie, but if you like the leads then you might enjoy it.",neg,7245_4.txt
34439,train,"Gwyneth Paltrow is absolutely great in this movie, but the story is, unfortunately, half-baked, and David Schwimmer's energy is sort of like cold mush. When he closes his mouth and gets serious for a moment or two there is a rush of what-might-have-been. Who thought 25-year-old kiddies would be entertaining?",neg,7246_4.txt
34440,train,"In a nutshell: this is a cookie cutter romantic comedy that really WANTS and TRIES to be something more. It wants to be Harold and Maude, Annie Hall, The Graduate. It wants to be deep and human. It has interesting camera shots, lighting, music, editing, all of which give it the feel of an important movie. The dialog is smart -- at times. There are some ""laugh out loud"" moments.<br /><br />But here's what keeps it from ultimately being anything more than a formulaic late-night-cable, in-flight, time-killer: <br /><br />1. David Schwimmer -- how many times can Joe sad-sack puppy dog stare blankly into space with his jaw hanging open before it starts to get annoying? Maybe some drool would have helped.<br /><br />2. Gwenneth Paltrow -- she's really flat here and not just in the chest. Her role is supposed to be this lively, nice, caring girl who just keeps getting herself into wrong situations, is very confused as a result, and that is why a sad-sack loser like Schwimmer has any chance with her. But Gwenneth plays her very dull. Combine this with puppy-dog drool-face (above) and you have very little chemistry to care about.<br /><br />(I kept picturing someone else in this role -- Kate Hudson for example.) <br /><br />3. The script and the plot -- the stuff that happens just basically doesn't ring true; all the problems get wrapped up in the end with such a neat and tidy bow on top that it seems like a whistle blew and the script writers just said ""oops, time to wrap it up, got a train to catch!"" So they pulled out the Hollywood formula book, checked off all the boxes, and went home.",neg,7247_4.txt
34441,train,"When his in-laws are viciously murdered by a gang of thugs, a young deputy is ordered to escort his mute friend, forced to take the rap by the gang, to Tucson for trial and ending up having to face the real killers along the way.<br /><br />The Decoy is a real-life decoy sent to video stores to lure you away from better films! It's talky, illogical, slow, and ultimately very boring.<br /><br />There's some good costumes, sets, and photography but nothing else is good about this vanity project from writer/director/producer/star Justin Kreinbrink, who apparently had too much money on his hands.<br /><br />They used to make westerns like this, that were under an hour long. Trim this of about half it's length and you might have something watchable.",neg,7248_2.txt
34442,train,"This movie rivals ""Plan 9"" as one of the dumbest movie ever made. Always be concerned when the same person is the:<br /><br />1. Star 2. Director 3. Producer 4. Writer 5. Stuntman, and 6. Editor. Unfortunately, Justin Kreinbrink did all 6 jobs! IMDb shows that he and his father were western 'stunt men'. So maybe that was the problem. <br /><br />Here's just ONE example from the film: in the film the sheriff has to take a witness to another town for protection. Of course, the bad guys find out and are waiting for them. But, what happens? The good guys are riding along and a shot rings out and hits a tree near them. When the camera shows us the bad guys they're all just sitting on a log, chatting. What's wrong with this picture!<br /><br />I could go on. Perhaps this film was meant as a comedy. If so, it didn't do that well either.",neg,7249_1.txt
34443,train,"The concept for Sarafina appears to be a sound one, that is aside from the musical perspective. It attempts to combine upbeat African music with a story describing the atrocious conditions and atmosphere that black people were forced to endure at the time the film was set. The contradictions of each of the two elements are too glaring and the film never justifies such rapid shifts between jubilation and terror. Had it simply been a drama reflecting these conditions it may have been a good film, however the scenes of school children being shot down by soldiers don't exactly sit well next to the songs. <br /><br />Aside from the poor premise the acting isn't the best either, Goldberg gives a mediocre performance as does the remainder of the cast. Overall a disappointment.<br /><br />3/10",neg,724_3.txt
34444,train,"After reading the other reviews for this film I am of the opinion that the high markers are probably paid studio lackeys as the film I saw was absolutely dire, with wooden acting, lacklustre scripting and plodding predictable directing, one of the few plus points has to be the stunning scenery as this film features some stunning backdrops with great sweeping vistas and dramatic skies and wide open prairies, sadly when the most memorable thing in a film is the part featured behind the actors this has to be a warning sign as to the quality of the movie, all in all a thoroughly uninspiring addition to the western genre which even at the very reasonable price it can be obtained on DVD is best to avoid.",neg,7250_2.txt
